"Time (EpMin)","x (km)","y (km)","z (km)","x (km/sec)","y (km/sec)","z (km/sec)"
1021.00000,819.790542,1239.318719,-6338.091984,4.529245,-1.605986,-5.166991
1022.00000,1088.947572,1145.939687,-6635.410757,4.438560,-1.506090,-4.741056
1023.00000,1351.865491,1058.615898,-6906.767052,4.321337,-1.404313,-4.301891
1024.00000,1606.969716,977.427326,-7151.421346,4.178197,-1.301742,-3.851292
1025.00000,1852.727831,902.390124,-7368.741414,4.009901,-1.199445,-3.391081
1026.00000,2087.656423,833.455740,-7558.206336,3.817348,-1.098476,-2.923099
1027.00000,2310.330747,770.514577,-7719.404531,3.601566,-0.999856,-2.449197
1028.00000,2519.390804,713.395193,-7852.037040,3.363715,-0.904575,-1.971226
1029.00000,2713.550636,661.869595,-7955.914413,3.105072,-0.813583,-1.491033
1030.00000,2891.603492,615.652387,-8030.959177,2.827031,-0.727781,-1.010452
1031.00000,3052.430487,574.407623,-8077.201822,2.531095,-0.648018,-0.531297
1032.00000,3195.004963,537.748225,-8094.782103,2.218863,-0.575085,-0.055351
1033.00000,3318.399641,505.242660,-8083.945160,1.892031,-0.509710,0.415634
1034.00000,3421.791226,476.417517,-8045.040134,1.552373,-0.452550,0.879950
1035.00000,3504.465272,450.762057,-7978.517287,1.201741,-0.404190,1.335936
1036.00000,3565.820326,427.732720,-7884.924943,0.842049,-0.365137,1.781985
1037.00000,3605.371500,406.757875,-7764.906061,0.475267,-0.335820,2.216552
1038.00000,3622.753429,387.242746,-7619.194477,0.103408,-0.316580,2.638154
1039.00000,3617.722615,368.574520,-7448.610830,-0.271482,-0.307676,3.045381
1040.00000,3590.159126,350.127576,-7254.058195,-0.647331,-0.309274,3.436896
1041.00000,3540.067597,331.268463,-7036.517445,-1.022057,-0.321456,3.811443
1042.00000,3467.577882,311.363051,-6797.042405,-1.393579,-0.344211,4.167849
1043.00000,3372.944255,289.778080,-6536.754646,-1.759822,-0.377437,4.505026
1044.00000,3256.545154,265.891759,-6256.838464,-2.118734,-0.420945,4.821979
1045.00000,3118.881014,239.093737,-5958.534911,-2.468294,-0.474454,5.117800
1046.00000,2960.572486,208.795547,-5643.136934,-2.806524,-0.537598,5.391681
1047.00000,2782.357267,174.430851,-5311.982684,-3.131500,-0.609927,5.642907
1048.00000,2585.086780,135.465070,-4966.450837,-3.441360,-0.690907,5.870862
1049.00000,2369.722015,91.395918,-4607.953407,-3.734314,-0.779927,6.075029
1050.00000,2137.328806,41.761924,-4237.931197,-4.008659,-0.876300,6.254988
1051.00000,1889.072694,-13.856711,-3857.846381,-4.262780,-0.979270,6.410422
1052.00000,1626.212992,-75.831221,-3469.177820,-4.495165,-1.088012,6.541110
1053.00000,1350.096522,-144.481725,-3073.414621,-4.704411,-1.201645,6.646932
1054.00000,1062.151031,-220.074664,-2672.049504,-4.889232,-1.319231,6.727865
1055.00000,763.877670,-302.817745,-2266.574296,-5.048467,-1.439781,6.783982
1056.00000,456.843586,-392.858533,-1858.473283,-5.181085,-1.562267,6.815452
1057.00000,142.674118,-490.282402,-1449.217056,-5.286197,-1.685620,6.822536
1058.00000,-176.955895,-595.109099,-1040.258387,-5.363063,-1.808741,6.805589
1059.00000,-500.330013,-707.293134,-633.024607,-5.411087,-1.930515,6.765048
1060.00000,-825.699679,-826.720554,-228.914668,-5.429768,-2.049824,6.701428
1061.00000,-1151.294050,-953.207378,170.703852,-5.418750,-2.165538,6.615326
1062.00000,-1475.328718,-1086.501029,564.501044,-5.377885,-2.276508,6.507430
1063.00000,-1796.014426,-1226.281461,951.190798,-5.307189,-2.381596,6.378498
1064.00000,-2111.566462,-1372.161410,1329.534865,-5.206827,-2.479679,6.229357
1065.00000,-2420.213884,-1523.687352,1698.347106,-5.077112,-2.569656,6.060899
1066.00000,-2720.209117,-1680.340607,2056.496515,-4.918510,-2.650458,5.874076
1067.00000,-3009.837049,-1841.539335,2402.910944,-4.731642,-2.721047,5.669894
1068.00000,-3287.424156,-2006.640817,2736.580263,-4.517274,-2.780430,5.449413
1069.00000,-3551.358188,-2174.936161,3056.557304,-4.276321,-2.827667,5.213741
1070.00000,-3800.053731,-2345.685680,3361.967922,-4.009842,-2.861858,4.964010
1071.00000,-4032.024883,-2518.073579,3652.002779,-3.719030,-2.882178,4.701404
1072.00000,-4245.851430,-2691.244603,3925.924350,-3.405214,-2.887866,4.427130
1073.00000,-4440.195702,-2864.299809,4183.070116,-3.069846,-2.878231,4.142417
1074.00000,-4613.811693,-3036.301440,4422.850055,-2.714498,-2.852663,3.848513
1075.00000,-4765.550160,-3206.277075,4644.751351,-2.340855,-2.810630,3.546677
1076.00000,-4894.367065,-3373.225644,4848.334880,-1.950705,-2.751691,3.238174
1077.00000,-4999.327446,-3536.121507,5033.239606,-1.545931,-2.675493,2.924269
1078.00000,-5079.613095,-3693.921583,5199.178104,-1.128502,-2.581779,2.606222
1079.00000,-5134.525293,-3845.569363,5345.940200,-0.700466,-2.470387,2.285283
1080.00000,-5163.490751,-3990.002229,5473.389112,-0.263935,-2.341259,1.962684
1081.00000,-5166.064552,-4126.156872,5581.461716,0.178921,-2.194436,1.639637
1082.00000,-5141.933429,-4252.975608,5670.166834,0.625884,-2.030065,1.317328
1083.00000,-5090.918178,-4369.412641,5739.583515,1.074704,-1.848396,0.996910
1084.00000,-5012.975474,-4474.440387,5789.859027,1.523105,-1.649786,0.679502
1085.00000,-4908.198974,-4567.055807,5821.206601,1.968798,-1.434697,0.366183
1086.00000,-4776.819773,-4646.286735,5833.902915,2.409491,-1.203697,0.057988
1087.00000,-4619.206171,-4711.198156,5828.285363,2.842906,-0.957457,-0.244095
1088.00000,-4435.862731,-4760.898393,5804.749111,3.266780,-0.696751,-0.539129
1089.00000,-4227.428591,-4794.544893,5763.744103,3.678888,-0.422452,-0.826230
1090.00000,-3994.675705,-4811.351677,5705.771089,4.077046,-0.135534,-1.104572
1091.00000,-3738.504720,-4810.591742,5631.379637,4.459125,0.162940,-1.373385
1092.00000,-3459.942881,-4791.607117,5541.162739,4.823062,0.471813,-1.631961
1093.00000,-3160.138284,-4753.809395,5435.754832,5.166870,0.789845,-1.879652
1094.00000,-2840.356293,-4696.689327,5315.826701,5.488650,1.115712,-2.115873
1095.00000,-2501.972897,-4619.817101,5182.082729,5.786599,1.448019,-2.340106
1096.00000,-2146.469594,-4522.850794,5035.256309,6.059020,1.785299,-2.551891
1097.00000,-1775.425952,-4405.536561,4876.106495,6.304331,2.126023,-2.750838
1098.00000,-1390.513018,-4267.715212,4705.413882,6.521074,2.468607,-2.936617
1099.00000,-993.485336,-4109.323656,4523.976929,6.707925,2.811419,-3.108961
1100.00000,-586.172900,-3930.397971,4332.608155,6.863695,3.152787,-3.267668
1101.00000,-170.472597,-3731.075573,4132.130435,6.987346,3.491006,-3.412595
1102.00000,251.660722,-3511.596900,3923.373367,7.077987,3.824348,-3.543659
1103.00000,678.223519,-3272.306570,3707.169747,7.134887,4.151069,-3.660834
1104.00000,1107.173126,-3013.653534,3484.351958,7.157476,4.469422,-3.764152
1105.00000,1536.437571,-2736.192626,3255.749176,7.145349,4.777661,-3.853697
1106.00000,1963.925604,-2440.582484,3022.183684,7.098270,5.074052,-3.929605
1107.00000,2387.536866,-2127.585330,2784.468117,7.016173,5.356886,-3.992061
1108.00000,2805.172180,-1798.065272,2543.402579,6.899161,5.624482,-4.041297
1109.00000,3214.743882,-1452.986171,2299.771971,6.747510,5.875202,-4.077587
1110.00000,3614.186160,-1093.408938,2054.343494,6.561669,6.107454,-4.101248
1111.00000,4001.465348,-720.488253,1807.864313,6.342255,6.319707,-4.112633
1112.00000,4374.590103,-335.468736,1561.059382,6.090057,6.510497,-4.112131
1113.00000,4731.621418,60.319427,1314.629438,5.806028,6.678437,-4.100163
1114.00000,5070.682433,465.465342,1069.249185,5.491284,6.822223,-4.077179
1115.00000,5389.968057,878.482575,825.565892,5.147098,6.940646,-4.043651
1116.00000,5687.753839,1297.815811,584.196784,4.774894,7.032593,-4.000077
1117.00000,5962.405677,1721.845281,345.730255,4.376243,7.097064,-3.946971
1118.00000,6212.387406,2148.895352,110.722116,3.952853,7.133169,-3.884865
1119.00000,6436.269413,2577.240383,-120.303655,3.506563,7.140140,-3.814301
1120.00000,6632.736081,3005.112377,-346.855967,3.039333,7.117332,-3.735832
1121.00000,6800.592871,3430.708639,-568.477076,2.553237,7.064233,-3.650017
1122.00000,6938.772814,3852.199730,-784.742868,2.050455,6.980463,-3.557416
1123.00000,7046.342458,4267.737632,-995.262946,1.533256,6.865783,-3.458592
1124.00000,7122.507380,4675.464074,-1199.680057,1.003997,6.720094,-3.354104
1125.00000,7166.615988,5073.519344,-1397.671801,0.465103,6.543438,-3.244503
1126.00000,7178.164997,5460.050480,-1588.946799,-0.080938,6.336005,-3.130336
1127.00000,7156.801066,5833.220375,-1773.247862,-0.631589,6.098131,-3.012134
1128.00000,7102.325053,6191.216409,-1950.347548,-1.184277,5.830297,-2.890417
1129.00000,7014.692129,6532.259097,-2120.051107,-1.736402,5.533129,-2.765689
1130.00000,6894.014773,6854.611159,-2282.191376,-2.285354,5.207400,-2.638434
1131.00000,6740.561193,7156.585494,-2436.631840,-2.828520,4.854022,-2.509116
1132.00000,6554.757047,7436.554602,-2583.261006,-3.363302,4.474053,-2.378178
1133.00000,6337.182183,7692.957659,-2721.995394,-3.887123,4.068680,-2.246037
1134.00000,6088.571008,7924.310150,-2852.773642,-4.397447,3.639230,-2.113085
1135.00000,5809.807667,8129.209895,-2975.559267,-4.891784,3.187155,-1.979687
1136.00000,5501.924999,8306.346711,-3090.334752,-5.367706,2.714032,-1.846179
1137.00000,5166.098271,8454.507291,-3197.103939,-5.822859,2.221553,-1.712868
1138.00000,4803.642671,8572.584658,-3295.886331,-6.254971,1.711526,-1.580034
1139.00000,4416.005803,8659.581884,-3386.718997,-6.661868,1.185858,-1.447922
1140.00000,4004.763649,8714.621044,-3469.651312,-7.041479,0.646558,-1.316751
1141.00000,3571.612037,8736.945821,-3544.746294,-7.391851,0.095721,-1.186708
1142.00000,3118.361102,8725.929646,-3612.075950,-7.711157,-0.464474,-1.057950
1143.00000,2646.925888,8681.077286,-3671.722016,-7.997704,-1.031780,-0.930604
1144.00000,2159.319384,8602.031812,-3723.772051,-8.249945,-1.603883,-0.804772
1145.00000,1657.642447,8488.575336,-3768.319578,-8.466481,-2.178417,-0.680523
1146.00000,1144.075456,8340.634208,-3805.461097,-8.646074,-2.752975,-0.557905
1147.00000,620.868055,8158.280036,-3835.295320,-8.787651,-3.325114,-0.436940
1148.00000,90.329272,7941.732025,-3857.921458,-8.890310,-3.892369,-0.317626
1149.00000,-445.183273,7691.356649,-3873.438306,-8.953326,-4.452263,-0.199942
1150.00000,-983.273488,7407.670087,-3881.942431,-8.976153,-5.002319,-0.083846
1151.00000,-1521.518144,7091.336596,-3883.527548,-8.958429,-5.540069,0.030718
1152.00000,-2057.477945,6743.167548,-3878.283502,-8.899979,-6.063068,0.143822
1153.00000,-2588.708504,6364.121303,-3866.295399,-8.800816,-6.568901,0.255548
1154.00000,-3112.772150,5955.298197,-3847.643142,-8.661142,-7.055197,0.365988
1155.00000,-3627.248705,5517.941126,-3822.400899,-8.481348,-7.519643,0.475239
1156.00000,-4129.747379,5053.427769,-3790.636670,-8.262012,-7.959987,0.583406
1157.00000,-4617.917466,4563.270809,-3752.412476,-8.003898,-8.374059,0.690589
1158.00000,-5089.459856,4049.109420,-3707.784051,-7.707957,-8.759771,0.796890
1159.00000,-5542.137768,3512.705390,-3656.801189,-7.375316,-9.115136,0.902407
1160.00000,-5973.787472,2955.936592,-3599.508055,-7.007279,-9.438276,1.007230
1161.00000,-6382.328682,2380.790207,-3535.943663,-6.605321,-9.727428,1.111441
1162.00000,-6765.774605,1789.355361,-3466.142514,-6.171083,-9.980957,1.215109
1163.00000,-7122.241603,1183.815213,-3390.135352,-5.706359,-10.197366,1.318289
1164.00000,-7449.958442,566.438805,-3307.950222,-5.213098,-10.375299,1.421024
1165.00000,-7747.274874,-60.429205,-3219.612633,-4.693388,-10.513555,1.523335
1166.00000,-8012.670198,-694.375004,-3125.148480,-4.149449,-10.611092,1.625225
1167.00000,-8244.760412,-1332.928959,-3024.582902,-3.583625,-10.667031,1.726678
1168.00000,-8442.305757,-1973.572580,-2917.943812,-2.998370,-10.680669,1.827654
1169.00000,-8604.216669,-2613.751235,-2805.261496,-2.396240,-10.651474,1.928088
1170.00000,-8729.559727,-3250.883665,-2686.570977,-1.779882,-10.579100,2.027896
1171.00000,-8817.562611,-3882.373223,-2561.913236,-1.152017,-10.463381,2.126965
1172.00000,-8867.618354,-4505.618985,-2431.336707,-0.515434,-10.304340,2.225159
1173.00000,-8879.288870,-5118.026989,-2294.898778,0.127028,-10.102185,2.322315
1174.00000,-8852.307685,-5717.021534,-2152.667309,0.772489,-9.857316,2.418247
1175.00000,-8786.581893,-6300.056512,-2004.722133,1.418045,-9.570320,2.512742
1176.00000,-8682.193437,-6864.626540,-1851.156941,2.060779,-9.241972,2.605564
1177.00000,-8539.398860,-7408.278805,-1692.079141,2.697775,-8.873232,2.696453
1178.00000,-8358.629866,-7928.623018,-1527.614029,3.326131,-8.465245,2.785124
1179.00000,-8140.490801,-8423.343407,-1357.903001,3.942976,-8.019331,2.871272
1180.00000,-7885.757851,-8890.208396,-1183.108016,4.545478,-7.536991,2.954571
1181.00000,-7595.374706,-9327.081698,-1003.409426,5.130861,-7.019888,3.034676
1182.00000,-7270.450429,-9731.931678,-819.010696,5.696419,-6.469854,3.111223
1183.00000,-6912.253323,-10102.841332,-630.135629,6.239523,-5.888873,3.183833
1184.00000,-6522.207434,-10438.017243,-437.033201,6.757641,-5.279080,3.252112
1185.00000,-6101.884824,-10735.798166,-239.974346,7.248345,-4.642748,3.315655
1186.00000,-5653.000737,-10994.663456,-39.256666,7.709322,-3.982283,3.374045
1187.00000,-5177.404398,-11213.240075,164.799041,8.138388,-3.300209,3.426858
1188.00000,-4677.072936,-11390.310330,371.844444,8.533499,-2.599163,3.473666
1189.00000,-4154.100929,-11524.817190,581.507225,8.892755,-1.881881,3.514036
1190.00000,-3610.693101,-11615.871137,793.387335,9.214415,-1.151188,3.547535
1191.00000,-3049.152896,-11662.753773,1007.060454,9.496902,-0.409985,3.573732
1192.00000,-2471.874003,-11664.923548,1222.075037,9.738814,0.338762,3.592201
1193.00000,-1881.328255,-11622.017712,1437.955546,9.938927,1.092034,3.602523
1194.00000,-1280.055919,-11533.856465,1654.200668,10.096200,1.846772,3.604291
1195.00000,-670.653896,-11400.444448,1870.285017,10.209788,2.599893,3.597110
1196.00000,-55.763624,-11221.971015,2085.660874,10.279036,3.348298,3.580601
1197.00000,561.939674,-10998.812327,2299.757446,10.303490,4.088888,3.554404
1198.00000,1179.759659,-10731.529900,2511.983307,10.282896,4.818576,3.518182
1199.00000,1794.990807,-10420.869717,2721.727507,10.217202,5.534302,3.471622
1200.00000,2404.930555,-10067.760289,2928.361154,10.106559,6.233046,3.414440
1201.00000,3006.891489,-9673.309928,3131.239179,9.951321,6.911836,3.346382
1202.00000,3598.213466,-9238.803250,3329.702268,9.752043,7.567769,3.267229
1203.00000,4176.275653,-8765.696903,3523.078970,9.509479,8.198017,3.176797
1204.00000,4738.508535,-8255.614051,3710.688113,9.224580,8.799842,3.074940
1205.00000,5282.404998,-7710.340686,3891.840615,8.898489,9.370608,2.961558
1206.00000,5805.532779,-7131.815578,4065.843130,8.532538,9.907794,2.836592
1207.00000,6305.544437,-6522.127237,4231.999709,8.128239,10.408999,2.700029
1208.00000,6780.189133,-5883.501897,4389.615507,7.687280,10.871963,2.551907
1209.00000,7227.321957,-5218.299607,4537.999122,7.211519,11.294569,2.392314
1210.00000,7644.914756,-4529.000292,4676.466143,6.702973,11.674854,2.221389
1211.00000,8031.064610,-3818.199285,4804.342133,6.163811,12.011022,2.039327
1212.00000,8384.003431,-3088.591919,4920.965861,5.596345,12.301451,1.846376
1213.00000,8702.105531,-2342.968129,5025.692957,5.003016,12.544698,1.642842
1214.00000,8983.895744,-1584.196283,5117.898753,4.386391,12.739508,1.429086
1215.00000,9228.055978,-815.216466,5196.982465,3.749143,12.884823,1.205529
1216.00000,9433.431704,-39.024246,5262.369715,3.094045,12.979784,0.972645
1217.00000,9599.037340,741.337621,5313.516972,2.423955,13.023738,0.730970
1218.00000,9724.061052,1522.794687,5349.914032,1.741804,13.016239,0.481092
1219.00000,9807.868697,2302.252109,5371.087717,1.050584,12.957056,0.223657
1220.00000,9850.007117,3076.606548,5376.605716,0.353331,12.846171,-0.040636
1221.00000,9850.206354,3842.761084,5366.078773,-0.346884,12.683782,-0.311035
1222.00000,9808.381300,4597.636814,5339.164421,-1.046972,12.470303,-0.586738
1223.00000,9724.632369,5338.186147,5295.569769,-1.743840,12.206363,-0.866896
1224.00000,9599.245366,6061.405681,5235.054299,-2.434404,11.892805,-1.150613
1225.00000,9432.690515,6764.348951,5157.432488,-3.115603,11.530683,-1.436951
1226.00000,9225.620732,7444.138763,5062.576521,-3.784412,11.121260,-1.724934
1227.00000,8978.868610,8097.980534,4950.417406,-4.437861,10.666001,-2.013552
1228.00000,8693.443483,8723.172800,4820.948619,-5.073039,10.166569,-2.301760
1229.00000,8370.526947,9317.119664,4674.227230,-5.687119,9.624820,-2.588488
1230.00000,8011.467237,9877.342983,4510.373858,-6.277360,9.042792,-2.872644
1231.00000,7617.774481,10401.491224,4329.576992,-6.841129,8.422703,-3.153117
1232.00000,7191.112900,10887.351771,4132.090616,-7.375905,7.766935,-3.428781
1233.00000,6733.294710,11332.859046,3918.238044,-7.879297,7.078030,-3.698503
1234.00000,6246.270891,11736.105094,3688.409032,-8.349052,6.358676,-3.961146
1235.00000,5732.123889,12095.346832,3443.063257,-8.783066,5.611699,-4.215576
1236.00000,5193.056988,12409.014956,3182.726526,-9.179391,4.840046,-4.460663
1237.00000,4631.386002,12675.720150,2907.993826,-9.536252,4.046782,-4.695292
1238.00000,4049.527412,12894.260105,2619.524813,-9.852044,3.235064,-4.918362
1239.00000,3449.989191,13063.624609,2318.046225,-10.125349,2.408142,-5.128798
1240.00000,2835.358004,13183.000514,2004.346857,-10.354938,1.569330,-5.325550
1241.00000,2208.289225,13251.775609,1679.279141,-10.539776,0.722008,-5.507601
1242.00000,1571.493547,13269.541481,1343.753816,-10.679031,-0.130407,-5.673974
1243.00000,927.726126,13236.095942,998.740202,-10.772072,-0.984466,-5.823732
1244.00000,279.773748,13151.444296,645.262399,-10.818477,-1.836707,-5.955988
1245.00000,-369.558313,13015.799219,284.395011,-10.818031,-2.683669,-6.069904
1246.00000,-1017.457590,12829.581055,-82.737599,-10.770731,-3.521905,-6.164702
1247.00000,-1661.117857,12593.415944,-454.966518,-10.676781,-4.348001,-6.239663
1248.00000,-2297.751452,12308.133682,-831.081626,-10.536595,-5.158586,-6.294133
1249.00000,-2924.601787,11974.764596,-1209.835609,-10.350794,-5.950348,-6.327526
1250.00000,-3538.955612,11594.535572,-1589.948188,-10.120203,-6.720049,-6.339331
1251.00000,-4138.155168,11168.865243,-1970.110562,-9.845845,-7.464538,-6.329109
1252.00000,-4719.610036,10699.358361,-2348.990037,-9.528940,-8.180765,-6.296504
1253.00000,-5280.808673,10187.799395,-2725.234845,-9.170896,-8.865792,-6.241237
1254.00000,-5819.329586,9636.145361,-3097.479111,-8.773305,-9.516807,-6.163117
1255.00000,-6332.852293,9046.517508,-3464.348238,-8.337935,-10.131136,-6.062037
1256.00000,-6819.166868,8421.194379,-3824.463061,-7.866719,-10.706252,-5.937979
1257.00000,-7276.185015,7762.599710,-4176.447071,-7.361753,-11.239790,-5.791016
1258.00000,-7701.947894,7073.295875,-4518.929852,-6.825277,-11.729551,-5.621310
1259.00000,-8094.636105,6355.970024,-4850.554390,-6.259673,-12.173517,-5.429117
1260.00000,-8452.576362,5613.426845,-5169.980943,-5.667452,-12.569854,-5.214784
1261.00000,-8774.250165,4848.573099,-5475.894176,-5.051237,-12.916926,-4.978753
1262.00000,-9058.299143,4064.409992,-5767.007347,-4.413761,-13.213294,-4.721557
1263.00000,-9303.532181,3264.016561,-6042.069036,-3.757846,-13.457730,-4.443821
1264.00000,-9508.929473,2450.541426,-6299.867727,-3.086395,-13.649216,-4.146263
1265.00000,-9673.647867,1627.185686,-6539.237931,-2.402376,-13.786952,-3.829690
1266.00000,-9797.023633,797.193805,-6759.065099,-1.708812,-13.870357,-3.494998
1267.00000,-9878.575852,-36.162980,-6958.291107,-1.008764,-13.899073,-3.143167
1268.00000,-9918.008083,-869.598716,-7135.919165,-0.305319,-13.872968,-2.775264
1269.00000,-9915.209363,-1699.824715,-7291.019007,0.398424,-13.792131,-2.392434
1270.00000,-9870.254813,-2523.565951,-7422.731339,1.099368,-13.656879,-1.995900
1271.00000,-9783.404870,-3337.572564,-7530.272536,1.794433,-13.467750,-1.586960
1272.00000,-9655.103960,-4138.633688,-7612.938895,2.480569,-13.225506,-1.166979
1273.00000,-9485.978294,-4923.590638,-7670.110667,3.154768,-12.931124,-0.737388
1274.00000,-9276.832850,-5689.349886,-7701.255794,3.814080,-12.585797,-0.299678
1275.00000,-9028.647550,-6432.895780,-7705.933354,4.455626,-12.190928,0.144604
1276.00000,-8742.572657,-7151.302942,-7683.796664,5.076609,-11.748123,0.593864
1277.00000,-8419.923408,-7841.748303,-7634.596045,5.674329,-11.259184,1.046464
1278.00000,-8062.173985,-8501.522320,-7558.181497,6.246192,-10.726104,1.500730
1279.00000,-7670.950423,-9128.041683,-7454.503599,6.789726,-10.151059,1.954957
1280.00000,-7248.023588,-9718.857287,-7323.617017,7.302585,-9.536394,2.407417
1281.00000,-6795.300493,-10271.667048,-7165.679599,7.782570,-8.884620,2.856365
1282.00000,-6314.816143,-10784.322891,-6980.955249,8.227626,-8.198397,3.300047
1283.00000,-5808.723541,-11254.841924,-6769.811983,8.635863,-7.480530,3.736708
1284.00000,-5279.284623,-11681.412187,-6532.724335,9.005557,-6.733948,4.164597
1285.00000,-4728.859074,-12062.402338,-6270.270063,9.335159,-5.961703,4.581978
1286.00000,-4159.894518,-12396.366080,-5983.132045,9.623304,-5.166946,4.987134
1287.00000,-3574.914335,-12682.050056,-5672.093755,9.868816,-4.352921,5.378378
1288.00000,-2976.507334,-12918.396970,-5338.040500,10.070711,-3.522947,5.754056
1289.00000,-2367.314776,-13104.551469,-4981.953825,10.228205,-2.680407,6.112561
1290.00000,-1750.019646,-13239.861972,-4604.911937,10.340712,-1.828731,6.452334
1291.00000,-1127.333261,-13323.884360,-4208.083257,10.407853,-0.971383,6.771874
1292.00000,-501.984227,-13356.382521,-3792.725859,10.429453,-0.111844,7.069745
1293.00000,123.295066,-13337.329785,-3360.180417,10.405541,0.746399,7.344583
1294.00000,745.779747,-13266.908135,-2911.868228,10.336352,1.599871,7.595100
1295.00000,1362.765137,-13145.507379,-2449.285347,10.222325,2.445127,7.820095
1296.00000,1971.579422,-12973.723036,-1973.996163,10.064100,3.278759,8.018454
1297.00000,2569.594612,-12752.353401,-1487.630203,9.862514,4.097415,8.189158
1298.00000,3154.238960,-12482.395814,-991.874702,9.618597,4.897816,8.331291
1299.00000,3723.008252,-12165.042023,-488.468849,9.333570,5.676764,8.444039
1300.00000,4273.476932,-11801.672741,20.802627,9.008833,6.431159,8.526697
1301.00000,4803.308856,-11393.851394,534.116114,8.645964,7.158013,8.578676
1302.00000,5310.267575,-10943.317115,1049.615972,8.246707,7.854460,8.599498
1303.00000,5792.226139,-10451.976997,1565.421580,7.812965,8.517769,8.588809
1304.00000,6247.176411,-9921.897645,2079.634531,7.346794,9.145356,8.546371
1305.00000,6673.237976,-9355.295805,2590.346336,6.850387,9.734792,8.472073
1306.00000,7068.665365,-8754.529741,3095.644301,6.326068,10.283816,8.365927
1307.00000,7431.857035,-8122.087057,3593.621654,5.776279,10.790344,8.228067
1308.00000,7761.360453,-7460.576132,4082.382190,5.203570,11.252472,8.058758
1309.00000,8055.879790,-6772.712463,4560.050498,4.610585,11.668493,7.858385
1310.00000,8314.279585,-6061.309681,5024.776763,4.000052,12.036892,7.627460
1311.00000,8535.591014,-5329.264483,5474.746906,3.374767,12.356362,7.366617
1312.00000,8719.013971,-4579.547597,5908.187308,2.737584,12.625801,7.076615
1313.00000,8863.921736,-3815.187659,6323.374529,2.091399,12.844320,6.758327
1314.00000,8969.861558,-3039.262072,6718.640133,1.439139,13.011244,6.412747
1315.00000,9036.557544,-2254.880385,7092.379627,0.783747,13.126115,6.040981
1316.00000,9063.909857,-1465.174892,7443.057459,0.128167,13.188694,5.644248
1317.00000,9051.995669,-673.284149,7769.214938,-0.524664,13.198955,5.223868
1318.00000,9001.067089,117.656863,8069.475360,-1.171838,13.157093,4.781267
1319.00000,8911.550084,904.532257,8342.550773,-1.810481,13.063514,4.317968
1320.00000,8784.041410,1684.256589,8587.247207,-2.437771,12.918838,3.835583
1321.00000,8619.305363,2453.788169,8802.470139,-3.050950,12.723892,3.335812
1322.00000,8418.269351,3210.139997,8987.229398,-3.647334,12.479706,2.820435
1323.00000,8182.019387,3950.393951,9140.643910,-4.224328,12.187511,2.291304
1324.00000,7911.794200,4671.711078,9261.945801,-4.779435,11.848726,1.750341
1325.00000,7608.979021,5371.343280,9350.484226,-5.310271,11.464958,1.199524
1326.00000,7275.098644,6046.644205,9405.728734,-5.814571,11.037991,0.640885
1327.00000,6911.809864,6695.079234,9427.272299,-6.290200,10.569779,0.076502
1328.00000,6520.893423,7314.237069,9414.833317,-6.735165,10.062436,-0.491512
1329.00000,6104.245234,7901.836532,9368.258207,-7.147620,9.518225,-1.061015
1330.00000,5663.867337,8455.736501,9287.522702,-7.525875,8.939552,-1.629843
1331.00000,5201.858197,8973.945642,9172.732031,-7.868407,8.328951,-2.195824
1332.00000,4720.402825,9454.626410,9024.122868,-8.173858,7.689078,-2.756779
1333.00000,4221.762227,9896.105443,8842.061560,-8.441049,7.022691,-3.310537
1334.00000,3708.262984,10296.876370,8627.045281,-8.668980,6.332648,-3.854939
1335.00000,3182.285966,10655.608286,8379.698965,-8.856837,5.621885,-4.387853
1336.00000,2646.255645,10971.147182,8100.775803,-9.003989,4.893413,-4.907175
1337.00000,2102.628223,11242.522844,7791.152690,-9.109999,4.150294,-5.410844
1338.00000,1553.880893,11468.948874,7451.830038,-9.174618,3.395639,-5.896850
1339.00000,1002.499628,11649.827757,7083.925873,-9.197789,2.632585,-6.363240
1340.00000,450.968543,11784.749613,6688.674858,-9.179645,1.864289,-6.808125
1341.00000,-98.242381,11873.495247,6267.421231,-9.120509,1.093909,-7.229695
1342.00000,-642.687706,11916.033756,5821.616908,-9.020891,0.324596,-7.626220
1343.00000,-1179.958582,11912.523440,5352.813511,-8.881486,-0.440527,-7.996061
1344.00000,-1707.692889,11863.308472,4862.659124,-8.703167,-1.198370,-8.337677
1345.00000,-2223.586174,11768.916979,4352.891305,-8.486984,-1.945895,-8.649630
1346.00000,-2725.402611,11630.058109,3825.329274,-8.234156,-2.680125,-8.930595
1347.00000,-3210.983975,11447.616860,3281.869603,-7.946067,-3.398159,-9.179362
1348.00000,-3678.259943,11222.649914,2724.477362,-7.624256,-4.097185,-9.394844
1349.00000,-4125.257054,10956.379848,2155.179042,-7.270410,-4.774487,-9.576081
1350.00000,-4550.107398,10650.188845,1576.054777,-6.886359,-5.427462,-9.722246
1351.00000,-4951.056752,10305.611750,989.230317,-6.474061,-6.053627,-9.832647
1352.00000,-5326.472161,9924.328497,396.868784,-6.035597,-6.650630,-9.906730
1353.00000,-5674.848886,9508.155940,-198.837753,-5.573158,-7.216260,-9.944085
1354.00000,-5994.816769,9059.039151,-795.676839,-5.089036,-7.748454,-9.944443
1355.00000,-6285.146057,8579.042106,-1391.424670,-4.585612,-8.245311,-9.907682
