"Time (EpMin)","x (km)","y (km)","z (km)","x (km/sec)","y (km/sec)","z (km/sec)"
678.00000,8434.458694,24001.365135,-16931.130176,-2.166336,5.472165,1.500437
679.00000,8288.356677,24329.570618,-16840.343713,-2.703850,5.462743,1.522962
680.00000,8110.003624,24656.232104,-16748.734719,-3.240952,5.420696,1.527852
681.00000,7899.501870,24979.394252,-16657.360042,-3.775060,5.346119,1.515158
682.00000,7657.107713,25297.111990,-16567.271277,-4.303610,5.239266,1.485016
683.00000,7383.231196,25607.460335,-16479.508972,-4.824061,5.100545,1.437647
684.00000,7078.433519,25908.543399,-16395.098050,-5.333911,4.930521,1.373355
685.00000,6743.424667,26198.503689,-16315.042613,-5.830708,4.729906,1.292526
686.00000,6379.059512,26475.530775,-16240.321502,-6.312063,4.499563,1.195625
687.00000,5986.334575,26737.870479,-16171.882909,-6.775661,4.240497,1.083199
688.00000,5566.382636,26983.833053,-16110.640204,-7.219269,3.953851,0.955865
689.00000,5120.467741,27211.801495,-16057.467291,-7.640754,3.640904,0.814317
690.00000,4649.978417,27420.239025,-16013.194799,-8.038085,3.303059,0.659315
691.00000,4156.422036,27607.697018,-15978.605399,-8.409348,2.941841,0.491684
692.00000,3641.416912,27772.821663,-15954.430437,-8.752755,2.558888,0.312314
693.00000,3106.684905,27914.360686,-15941.346170,-9.066651,2.155942,0.122148
694.00000,2554.042559,28031.169056,-15939.970890,-9.349520,1.734843,-0.077817
695.00000,1985.393300,28122.215043,-15950.861295,-9.599998,1.297518,-0.286535
696.00000,1402.717686,28186.584873,-15974.510194,-9.816875,0.845972,-0.502919
697.00000,808.064057,28223.487232,-16011.343994,-9.999101,0.382281,-0.725845
698.00000,203.538927,28232.257221,-16061.720514,-10.145794,-0.091421,-0.954155
699.00000,-408.703836,28212.359154,-16125.927669,-10.256242,-0.572953,-1.186666
700.00000,-1026.472289,28163.389802,-16204.181391,-10.329906,-1.060094,-1.422174
701.00000,-1647.547688,28085.079937,-16296.625001,-10.366424,-1.550596,-1.659460
702.00000,-2269.694843,27977.295769,-16403.328385,-10.365613,-2.042194,-1.897296
703.00000,-2890.672968,27840.039612,-16524.287622,-10.327467,-2.532618,-2.134451
704.00000,-3508.246150,27673.450013,-16659.424881,-10.252161,-3.019603,-2.369696
705.00000,-4120.194798,27477.800682,-16808.589165,-10.140048,-3.500899,-2.601813
706.00000,-4724.325315,27253.499844,-16971.556408,-9.991657,-3.974285,-2.829595
707.00000,-5318.481230,27001.087884,-17148.030931,-9.807692,-4.437575,-3.051859
708.00000,-5900.553417,26721.234868,-17337.646736,-9.589025,-4.888634,-3.267447
709.00000,-6468.490217,26414.737353,-17539.969245,-9.336698,-5.325382,-3.475231
710.00000,-7020.307230,26082.514583,-17754.497365,-9.051912,-5.745811,-3.674121
711.00000,-7554.096872,25725.604089,-17980.665872,-8.736024,-6.147989,-3.863072
712.00000,-8068.037378,25345.156825,-18217.848035,-8.390542,-6.530072,-4.041082
713.00000,-8560.402065,24942.431252,-18465.358921,-8.017113,-6.890311,-4.207205
714.00000,-9029.566806,24518.787914,-18722.458192,-7.617519,-7.227064,-4.360550
715.00000,-9474.018345,24075.682517,-18988.353965,-7.193669,-7.538799,-4.500288
716.00000,-9892.361398,23614.659051,-19262.206523,-6.747585,-7.824106,-4.625653
717.00000,-10283.325371,23137.342376,-19543.132331,-6.281399,-8.081700,-4.735951
718.00000,-10645.770400,22645.430446,-19830.208273,-5.797335,-8.310432,-4.830559
719.00000,-10978.692793,22140.686154,-20122.476066,-5.297706,-8.509287,-4.908927
720.00000,-11281.229873,21624.928876,-20418.946859,-4.784897,-8.677397,-4.970586
721.00000,-11552.664029,21100.025748,-20718.605971,-4.261358,-8.814040,-5.015145
722.00000,-11792.426193,20567.882697,-21020.417749,-3.729588,-8.918644,-5.042296
723.00000,-12000.098479,20030.435312,-21323.330543,-3.192125,-8.990793,-5.051814
724.00000,-12175.416213,19489.639536,-21626.281740,-2.651536,-9.030226,-5.043559
725.00000,-12318.269099,18947.462308,-21928.202865,-2.110399,-9.036837,-5.017476
726.00000,-12428.701818,18405.872087,-22228.024704,-1.571297,-9.010680,-4.973595
727.00000,-12506.913635,17866.829452,-22524.682432,-1.036801,-8.951966,-4.912032
728.00000,-12553.257496,17332.277662,-22817.120719,-0.509459,-8.861060,-4.832987
729.00000,-12568.238260,16804.133346,-23104.298795,0.008216,-8.738484,-4.736746
730.00000,-12552.510252,16284.277296,-23385.195440,0.513757,-8.584910,-4.623674
731.00000,-12506.873856,15774.545598,-23658.813821,1.004757,-8.401160,-4.494220
732.00000,-12432.272256,15276.720308,-23924.186520,1.478880,-8.188200,-4.348911
733.00000,-12329.785988,14792.521647,-24180.379805,1.933872,-7.947136,-4.188347
734.00000,-12200.628271,14323.599263,-24426.498351,2.367572,-7.679210,-4.013205
735.00000,-12046.138955,13871.524455,-24661.689477,2.777920,-7.385791,-3.824231
736.00000,-11867.778033,13437.782642,-24885.147231,3.162973,-7.068372,-3.622235
737.00000,-11667.118603,13023.766236,-25096.116252,3.520906,-6.728558,-3.408091
738.00000,-11445.839205,12630.767988,-25293.895395,3.850029,-6.368064,-3.182733
739.00000,-11205.715749,12259.974786,-25477.841085,4.148790,-5.988703,-2.947147
740.00000,-10948.612867,11912.461998,-25647.370404,4.415784,-5.592378,-2.702366
741.00000,-10676.474951,11589.188305,-25801.963880,4.649758,-5.181074,-2.449470
742.00000,-10391.316705,11290.991149,-25941.167968,4.849622,-4.756847,-2.189578
743.00000,-10095.213421,11018.582724,-26064.597228,5.014449,-4.321812,-1.923839
744.00000,-9790.290930,10772.546602,-26171.936157,5.143480,-3.878140,-1.653434
745.00000,-9478.715350,10553.334942,-26262.940695,5.236133,-3.428040,-1.379564
746.00000,-9162.682627,10361.266350,-26337.439387,5.291997,-2.973752,-1.103446
747.00000,-8844.407838,10196.524431,-26395.334196,5.310842,-2.517535,-0.826309
748.00000,-8526.114614,10059.156872,-26436.600955,5.292617,-2.061657,-0.549386
749.00000,-8210.024138,9949.075464,-26461.289429,5.237448,-1.608385,-0.273909
750.00000,-7898.344990,9866.055976,-26469.523236,5.145642,-1.159969,-0.001102
751.00000,-7593.261703,9809.740105,-26461.498977,5.017681,-0.718639,0.267823
752.00000,-7296.924711,9779.636697,-26437.485448,4.854224,-0.286588,0.531674
753.00000,-7011.439798,9775.124306,-26397.822292,4.656100,0.134035,0.789283
754.00000,-6738.857953,9795.454213,-26342.918351,4.424305,0.541139,1.039511
755.00000,-6481.165443,9839.754076,-26273.249679,4.159999,0.932697,1.281258
756.00000,-6240.274208,9907.032182,-26189.357248,3.864499,1.306758,1.513461
757.00000,-6018.012606,9996.182266,-26091.844320,3.539273,1.661456,1.735107
758.00000,-5816.116604,10105.988863,-25981.373538,3.185931,1.995018,1.945232
759.00000,-5636.221337,10235.133237,-25858.663723,2.806223,2.305776,2.142927
760.00000,-5479.853236,10382.199742,-25724.486398,2.402022,2.592171,2.327346
761.00000,-5348.422603,10545.682718,-25579.662065,1.975323,2.852762,2.497702
762.00000,-5243.216799,10723.993767,-25425.056244,1.528227,3.086232,2.653282
763.00000,-5165.394029,10915.469437,-25261.575294,1.062937,3.291398,2.793439
764.00000,-5115.977701,11118.379295,-25090.162040,0.581742,3.467211,2.917605
765.00000,-5095.851455,11330.934312,-24911.791221,0.087009,3.612768,3.025284
766.00000,-5105.755028,11551.295335,-24727.464819,-0.418829,3.727308,3.116065
767.00000,-5146.280118,11777.582674,-24538.207109,-0.933287,3.810223,3.189614
768.00000,-5217.868289,12007.884187,-24345.059893,-1.453835,3.861058,3.245684
769.00000,-5320.808271,12240.265223,-24149.077355,-1.977913,3.879511,3.284108
770.00000,-5455.234802,12472.777640,-23951.321030,-2.502947,3.865440,3.304808
771.00000,-5621.127484,12703.469844,-23752.854606,-3.026354,3.818857,3.307790
772.00000,-5818.311498,12930.395360,-23554.738911,-3.545561,3.739935,3.293144
773.00000,-6046.458017,13151.622797,-23358.026720,-4.058012,3.629000,3.261047
774.00000,-6305.085936,13365.244924,-23163.757720,-4.561185,3.486535,3.211760
775.00000,-6593.563655,13569.388609,-22972.953416,-5.052602,3.313175,3.145625
776.00000,-6911.112908,13762.222760,-22786.612328,-5.529839,3.109705,3.063068
777.00000,-7256.812014,13941.967806,-22605.705109,-5.990543,2.877055,2.964592
778.00000,-7629.599980,14106.904762,-22431.169835,-6.432437,2.616297,2.850776
779.00000,-8028.282272,14255.382574,-22263.907563,-6.853336,2.328639,2.722277
780.00000,-8451.536185,14385.826596,-22104.777941,-7.251155,2.015419,2.579818
781.00000,-8897.916810,14496.746779,-21954.595043,-7.623919,1.678100,2.424192
782.00000,-9365.864696,14586.743813,-21814.123505,-7.969773,1.318261,2.256255
783.00000,-9853.712960,14654.516451,-21684.074802,-8.286993,0.937589,2.076923
784.00000,-10359.694913,14698.868378,-21565.103810,-8.573990,0.537875,1.887164
785.00000,-10881.953273,14718.712919,-21457.805685,-8.829322,0.121001,1.688000
786.00000,-11418.548701,14713.078886,-21362.712971,-9.051696,-0.311069,1.480497
787.00000,-11967.468787,14681.115796,-21280.293036,-9.239981,-0.756294,1.265760
788.00000,-12526.638366,14622.097010,-21210.945831,-9.393208,-1.212571,1.044929
789.00000,-13093.929158,14535.423778,-21155.001953,-9.510574,-1.677743,0.819175
790.00000,-13667.169672,14420.628669,-21112.721063,-9.591453,-2.149607,0.589692
791.00000,-14244.156265,14277.376869,-21084.290626,-9.635390,-2.625929,0.357692
792.00000,-14822.663285,14105.468553,-21069.825013,-9.642109,-3.104454,0.124397
793.00000,-15400.454004,13904.839476,-21069.364947,-9.611513,-3.582911,-0.108961
794.00000,-15975.290916,13675.562086,-21082.877332,-9.543684,-4.059034,-0.341153
795.00000,-16544.947116,13417.844174,-21110.255377,-9.438883,-4.530563,-0.570953
796.00000,-17107.216582,13132.028598,-21151.319136,-9.297548,-4.995262,-0.797149
797.00000,-17659.924857,12818.591550,-21205.816374,-9.120292,-5.450926,-1.018545
798.00000,-18200.939531,12478.140230,-21273.423782,-8.907903,-5.895392,-1.233969
799.00000,-18728.180434,12111.410065,-21353.748540,-8.661336,-6.326551,-1.442276
800.00000,-19239.629661,11719.261154,-21446.330208,-8.381708,-6.742358,-1.642357
801.00000,-19733.341236,11302.674223,-21550.642955,-8.070300,-7.140840,-1.833143
802.00000,-20207.450485,10862.745886,-21666.098088,-7.728540,-7.520106,-2.013609
803.00000,-20660.182955,10400.683494,-21792.046898,-7.358006,-7.878359,-2.182779
804.00000,-21089.862957,9917.799304,-21927.783785,-6.960411,-8.213900,-2.339734
805.00000,-21494.921597,9415.504248,-22072.549666,-6.537600,-8.525139,-2.483611
806.00000,-21873.904304,8895.301177,-22225.535630,-6.091539,-8.810604,-2.613612
807.00000,-22225.477822,8358.777650,-22385.886849,-5.624304,-9.068944,-2.729005
808.00000,-22548.436574,7807.598407,-22552.706695,-5.138073,-9.298939,-2.829129
809.00000,-22841.708477,7243.497310,-22725.061064,-4.635115,-9.499505,-2.913397
810.00000,-23104.360049,6668.269128,-22901.982890,-4.117781,-9.669698,-2.981298
811.00000,-23335.600814,6083.761045,-23082.476828,-3.588489,-9.808719,-3.032399
812.00000,-23534.787416,5491.863182,-23265.523952,-3.049713,-9.915921,-3.066350
813.00000,-23701.426169,4894.500558,-23450.086832,-2.503975,-9.990805,-3.082883
814.00000,-23835.175678,4293.623351,-23635.114465,-1.953828,-10.033032,-3.081813
815.00000,-23935.848725,3691.197005,-23819.547239,-1.401847,-10.042415,-3.063041
816.00000,-24003.412598,3089.193929,-24002.322244,-0.850614,-10.018926,-3.026553
817.00000,-24037.989495,2489.583513,-24182.378312,-0.302710,-9.962696,-2.972421
818.00000,-24039.856220,1894.322024,-24358.660999,0.239304,-9.874009,-2.900801
819.00000,-24009.442216,1305.344524,-24530.127930,0.772894,-9.753309,-2.811935
820.00000,-23947.327765,724.554986,-24695.753715,1.295568,-9.601190,-2.706148
821.00000,-23854.241520,153.816437,-24854.534723,1.804885,-9.418399,-2.583845
822.00000,-23731.056220,-405.056373,-25005.494291,2.298471,-9.205826,-2.445512
823.00000,-23578.785223,-950.307289,-25147.687063,2.774026,-8.964509,-2.291712
824.00000,-23398.576942,-1480.245701,-25280.203898,3.229340,-8.695618,-2.123084
825.00000,-23191.709924,-1993.256067,-25402.175914,3.662298,-8.400459,-1.940337
826.00000,-22959.586031,-2487.804183,-25512.779051,4.070894,-8.080462,-1.744249
827.00000,-22703.724307,-2962.445984,-25611.237675,4.453242,-7.737176,-1.535661
828.00000,-22425.752995,-3415.832957,-25696.828714,4.807579,-7.372260,-1.315477
829.00000,-22127.402323,-3846.720136,-25768.884754,5.132280,-6.987480,-1.084656
830.00000,-21810.495500,-4253.970437,-25826.797685,5.425862,-6.584692,-0.844208
831.00000,-21476.940554,-4636.561702,-25870.021210,5.686992,-6.165842,-0.595188
832.00000,-21128.720496,-4993.589987,-25898.073937,5.914495,-5.732949,-0.338697
833.00000,-20767.884358,-5324.275402,-25910.541258,6.107356,-5.288102,-0.075868
834.00000,-20396.536709,-5627.964291,-25907.077822,6.264730,-4.833444,0.192133
835.00000,-20016.828081,-5904.133869,-25887.408750,6.385941,-4.371166,0.464116
836.00000,-19630.944023,-6152.393125,-25851.331437,6.470489,-3.903495,0.738871
837.00000,-19241.095108,-6372.486203,-25798.716086,6.518050,-3.432681,1.015174
838.00000,-18849.505734,-6564.292094,-25729.506806,6.528479,-2.960990,1.291794
839.00000,-18458.403901,-6727.826587,-25643.721443,6.501808,-2.490692,1.567498
840.00000,-18070.010031,-6863.240935,-25541.451910,6.438252,-2.024048,1.841057
841.00000,-17686.526422,-6970.821521,-25422.863611,6.338201,-1.563301,2.111251
842.00000,-17310.126873,-7050.989182,-25288.194407,6.202222,-1.110664,2.376878
843.00000,-16942.945727,-7104.295734,-25137.753958,6.031055,-0.668312,2.636757
844.00000,-16587.067828,-7131.422056,-24971.922009,5.825609,-0.238367,2.889733
845.00000,-16244.518623,-7133.175183,-24791.146382,5.586961,0.177107,3.134686
846.00000,-15917.254034,-7110.483301,-24595.941245,5.316345,0.576119,3.370532
847.00000,-15607.151253,-7064.391997,-24386.884390,5.015151,0.956756,3.596232
848.00000,-15315.999633,-6996.058928,-24164.614532,4.684917,1.317196,3.810797
849.00000,-15045.491995,-6906.748055,-23929.828326,4.327319,1.655715,4.013288
850.00000,-14797.216674,-6797.824184,-23683.276752,3.944168,1.970693,4.202825
851.00000,-14572.649535,-6670.745299,-23425.761940,3.537395,2.260628,4.378592
852.00000,-14373.147060,-6527.056203,-23158.133044,3.109048,2.524136,4.539837
853.00000,-14199.939746,-6368.380843,-22881.282249,2.661277,2.759965,4.685878
854.00000,-14054.126168,-6196.414417,-22596.140493,2.196326,2.966993,4.816104
855.00000,-13936.667675,-6012.915159,-22303.673007,1.716524,3.144239,4.929984
856.00000,-13848.383729,-5819.695894,-22004.874687,1.224270,3.290869,5.027062
857.00000,-13789.948019,-5618.615308,-21700.765242,0.722022,3.406193,5.106964
858.00000,-13761.884984,-5411.568343,-21392.384646,0.212290,3.489676,5.169397
859.00000,-13764.567588,-5200.478001,-21080.787642,-0.302384,3.540935,5.214153
860.00000,-13798.215350,-4987.285670,-20767.038906,-0.819431,3.559744,5.241108
861.00000,-13862.893101,-4773.940811,-20452.208336,-1.336270,3.546033,5.250224
862.00000,-13958.511074,-4562.393256,-20137.365103,-1.850324,3.499892,5.241548
863.00000,-14084.824858,-4354.581929,-19823.573432,-2.359027,3.421566,5.215212
864.00000,-14241.437010,-4152.427241,-19511.886602,-2.859837,3.311455,5.171433
865.00000,-14427.798511,-3957.819875,-19203.342862,-3.350254,3.170116,5.110511
866.00000,-14643.211856,-3772.613748,-18898.959400,-3.827823,2.998253,5.032830
867.00000,-14886.833927,-3598.614758,-18599.728614,-4.290155,2.796722,4.938851
868.00000,-15157.680542,-3437.574410,-18306.612130,-4.734931,2.566521,4.829117
869.00000,-15454.630708,-3291.179006,-18020.537414,-5.159918,2.308785,4.704243
870.00000,-15776.432341,-3161.043292,-17742.392413,-5.562978,2.024786,4.564919
871.00000,-16121.708170,-3048.701678,-17473.021727,-5.942077,1.715922,4.411902
872.00000,-16488.962349,-2955.601108,-17213.222487,-6.295299,1.383709,4.246016
873.00000,-16876.587674,-2883.093960,-16963.740541,-6.620849,1.029780,4.068146
874.00000,-17282.873306,-2832.431518,-16725.266891,-6.917067,0.655872,3.879233
875.00000,-17706.013016,-2804.757848,-16498.434390,-7.182435,0.263819,3.680275
876.00000,-18144.113858,-2801.104300,-16283.814730,-7.415582,-0.144456,3.472312
877.00000,-18595.205267,-2822.384298,-16081.915799,-7.615292,-0.566954,3.256432
878.00000,-19057.248642,-2869.389675,-15893.178821,-7.780510,-1.001602,3.033757
879.00000,-19528.146944,-2942.785108,-15717.977234,-7.910348,-1.446270,2.805443
880.00000,-20005.755055,-3043.107147,-15556.613623,-8.004087,-1.898780,2.572674
881.00000,-20487.889843,-3170.759279,-15409.319619,-8.061184,-2.356914,2.336651
882.00000,-20972.340910,-3326.012047,-15276.253560,-8.081268,-2.818426,2.098595
883.00000,-21456.881006,-3508.999796,-15157.500932,-8.064152,-3.281053,1.859733
884.00000,-21939.276959,-3719.721673,-15053.072905,-8.009823,-3.742527,1.621295
885.00000,-22417.300255,-3958.040042,-14962.907292,-7.918449,-4.200582,1.384512
886.00000,-22888.737859,-4223.682415,-14886.868088,-7.790379,-4.652970,1.150602
887.00000,-23351.402868,-4516.242084,-14824.746479,-7.626134,-5.097470,0.920772
888.00000,-23803.144972,-4835.179584,-14776.262222,-7.426412,-5.531896,0.696208
889.00000,-24241.860879,-5179.826283,-14741.064353,-7.192082,-5.954111,0.478070
890.00000,-24665.504410,-5549.386826,-14718.733356,-6.924178,-6.362036,0.267485
891.00000,-25072.096335,-5942.943143,-14708.783104,-6.623897,-6.753660,0.065545
892.00000,-25459.733940,-6359.458744,-14710.663238,-6.292592,-7.127049,-0.126701
893.00000,-25826.600142,-6797.783756,-14723.761844,-5.931764,-7.480357,-0.308250
894.00000,-26170.972272,-7256.660355,-14747.408437,-5.543057,-7.811834,-0.478154
895.00000,-26491.230378,-7734.728740,-14780.877225,-5.128250,-8.119833,-0.635519
896.00000,-26785.864967,-8230.533766,-14823.390634,-4.689246,-8.402821,-0.779512
897.00000,-27053.484334,-8742.531774,-14874.123090,-4.228066,-8.659384,-0.909367
898.00000,-27292.821241,-9269.098029,-14932.205031,-3.746837,-8.888234,-1.024385
899.00000,-27502.739004,-9808.534320,-14996.727278,-3.247783,-9.088216,-1.123940
900.00000,-27682.237003,-10359.077837,-15066.744843,-2.733213,-9.258314,-1.207479
901.00000,-27830.455464,-10918.908465,-15141.282425,-2.205511,-9.397654,-1.274530
902.00000,-27946.679604,-11486.158091,-15219.338705,-1.667126,-9.505511,-1.324698
903.00000,-28030.343097,-12058.920165,-15299.890684,-1.120556,-9.581309,-1.357672
904.00000,-28081.030795,-12635.257412,-15381.899784,-0.568339,-9.624627,-1.373223
905.00000,-28098.480688,-13213.212673,-15464.315683,-0.013041,-9.635199,-1.371208
906.00000,-28082.585238,-13790.816824,-15546.082527,0.542757,-9.612917,-1.351568
907.00000,-28033.391843,-14366.099633,-15626.142921,1.096474,-9.557828,-1.314330
908.00000,-27951.102622,-14937.097815,-15703.444251,1.645535,-9.470139,-1.259605
909.00000,-27836.073447,-15501.865841,-15776.942538,2.187391,-9.350212,-1.187592
910.00000,-27688.812268,-16058.483767,-15845.608810,2.719525,-9.198563,-1.098571
911.00000,-27509.976561,-16605.068072,-15908.432741,3.239470,-9.015863,-0.992905
912.00000,-27300.370328,-17139.778951,-15964.428952,3.744814,-8.802927,-0.871038
913.00000,-27060.940052,-17660.830890,-16012.640352,4.233217,-8.560719,-0.733495
914.00000,-26792.770291,-18166.499497,-16052.144273,4.702422,-8.290341,-0.580873
915.00000,-26497.078351,-18655.131431,-16082.055427,5.150262,-7.993031,-0.413845
916.00000,-26175.208526,-19125.150671,-16101.531759,5.574673,-7.670156,-0.233153
917.00000,-25828.625475,-19575.067782,-16109.776971,5.973707,-7.323204,-0.039607
918.00000,-25458.907397,-20003.485237,-16106.045986,6.345533,-6.953780,0.165923
919.00000,-25067.738184,-20409.105931,-16089.646963,6.688455,-6.563596,0.382507
920.00000,-24656.899564,-20790.737596,-16059.946299,7.000915,-6.154462,0.609161
921.00000,-24228.262273,-21147.300264,-16016.370081,7.281501,-5.728281,0.844852
922.00000,-23783.777313,-21477.829682,-15958.408529,7.528955,-5.287035,1.088504
923.00000,-23325.466282,-21781.483649,-15885.616853,7.742179,-4.832779,1.339001
924.00000,-22855.411966,-22057.544279,-15797.619070,7.920238,-4.367631,1.595193
925.00000,-22375.747966,-22305.423162,-15694.108230,8.062367,-3.893757,1.855902
926.00000,-21888.648763,-22524.662478,-15574.849542,8.167975,-3.413370,2.119929
927.00000,-21396.318939,-22714.938764,-15439.679962,8.236647,-2.928708,2.386056
928.00000,-20900.982884,-22876.062879,-15288.510572,8.268143,-2.442033,2.653057
929.00000,-20404.873750,-23007.982403,-15121.325532,8.262404,-1.955613,2.919698
930.00000,-19910.223088,-23110.780321,-14938.183675,8.219550,-1.471718,3.184749
931.00000,-19419.249688,-23184.676102,-14739.216830,8.139880,-0.992600,3.446985
932.00000,-18934.149332,-23230.023135,-14524.630617,8.023869,-0.520492,3.705194
933.00000,-18457.083804,-23247.308382,-14294.702163,7.872168,-0.057590,3.958184
934.00000,-17990.170903,-23237.148678,-14049.780081,7.685598,0.393955,4.204787
935.00000,-17535.473867,-23200.288937,-13790.281632,7.465150,0.832046,4.443864
936.00000,-17094.991758,-23137.597534,-13516.691763,7.211976,1.254652,4.674313
937.00000,-16670.649700,-23050.062501,-13229.560422,6.927387,1.659817,4.895071
938.00000,-16264.289509,-22938.787175,-12929.499405,6.612844,2.045671,5.105123
939.00000,-15877.661121,-22804.983908,-12617.180479,6.269953,2.410437,5.303503
940.00000,-15512.413919,-22649.968888,-12293.331511,5.900455,2.752439,5.489303
941.00000,-15170.088911,-22475.155538,-11958.733167,5.506220,3.070111,5.661671
942.00000,-14852.111375,-22282.047539,-11614.215350,5.089236,3.362008,5.819824
943.00000,-14559.783782,-22072.232094,-11260.652657,4.651601,3.626807,5.963042
944.00000,-14294.279800,-21847.371510,-10898.961087,4.195514,3.863316,6.090679
945.00000,-14056.638538,-21609.195581,-10530.093090,3.723258,4.070480,6.202163
946.00000,-13847.759533,-21359.493175,-10155.033170,3.237198,4.247388,6.296997
947.00000,-13668.398470,-21100.103536,-9774.793183,2.739764,4.393274,6.374767
948.00000,-13519.163560,-20832.907390,-9390.407513,2.233439,4.507520,6.435136
949.00000,-13400.512499,-20559.818065,-9002.927934,1.720750,4.589663,6.477855
950.00000,-13312.750614,-20282.771553,-8613.419380,1.204254,4.639396,6.502756
951.00000,-13256.028950,-20003.718207,-8222.953514,0.686527,4.656566,6.509756
952.00000,-13230.343976,-19724.612273,-7832.605042,0.170150,4.641180,6.498858
953.00000,-13235.537212,-19447.403417,-7443.445217,-0.342304,4.593401,6.470153
954.00000,-13271.296521,-19174.026203,-7056.538197,-0.848280,4.513547,6.423812
955.00000,-13337.156995,-18906.392012,-6672.934299,-1.345253,4.402095,6.360095
956.00000,-13432.503860,-18646.378522,-6293.666697,-1.830744,4.259671,6.279341
957.00000,-13556.574946,-18395.821617,-5919.745176,-2.302329,4.087052,6.181974
958.00000,-13708.464634,-18156.506030,-5552.151918,-2.757650,3.885162,6.068494
959.00000,-13887.128192,-17930.156812,-5191.836700,-3.194428,3.655064,5.939479
960.00000,-14091.386742,-17718.431061,-4839.712368,-3.610475,3.397960,5.795582
961.00000,-14319.933079,-17522.909795,-4496.650477,-4.003701,3.115181,5.637525
962.00000,-14571.337896,-17345.090393,-4163.477151,-4.372128,2.808182,5.466101
963.00000,-14844.056716,-17186.379323,-3840.969140,-4.713896,2.478537,5.282161
964.00000,-15136.437328,-17048.085353,-3529.850132,-5.027275,2.127928,5.086621
965.00000,-15446.727819,-16931.413173,-3230.787311,-5.310672,1.758138,4.880450
966.00000,-15773.084975,-16837.457609,-2944.388186,-5.562637,1.371045,4.664666
967.00000,-16113.583184,-16767.198320,-2671.197720,-5.781873,0.968610,4.440334
968.00000,-16466.223740,-16721.495033,-2411.695743,-5.967242,0.552866,4.208560
969.00000,-16828.944524,-16701.083352,-2166.294689,-6.117767,0.125915,3.970484
970.00000,-17199.629857,-16706.571266,-1935.337660,-6.232641,-0.310090,3.727277
971.00000,-17576.120913,-16738.435996,-1719.096952,-6.311229,-0.752950,3.480131
972.00000,-17956.225674,-16797.022197,-1517.772105,-6.353070,-1.200433,3.230260
973.00000,-18337.730318,-16882.539286,-1331.490476,-6.357881,-1.650285,2.978887
974.00000,-18718.408926,-16995.061616,-1160.304729,-6.325558,-2.100240,2.727245
975.00000,-19096.035144,-17134.526954,-1004.194540,-6.256177,-2.548029,2.476563
976.00000,-19468.392078,-17300.737770,-863.065025,-6.149990,-2.991396,2.228070
977.00000,-19833.283829,-17493.361211,-736.748763,-6.007430,-3.428103,1.982978
978.00000,-20188.545343,-17711.931495,-625.005443,-5.829104,-3.855947,1.742486
979.00000,-20532.053266,-17955.851705,-527.523574,-5.615791,-4.272764,1.507769
980.00000,-20861.736306,-18224.396494,-443.922489,-5.368441,-4.676444,1.279972
981.00000,-21175.584837,-18516.716000,-373.753292,-5.088166,-5.064940,1.060208
982.00000,-21471.660869,-18831.839609,-316.501690,-4.776239,-5.436279,0.849549
983.00000,-21748.107364,-19168.680666,-271.590359,-4.434084,-5.788567,0.649022
984.00000,-22003.157144,-19526.041725,-238.381776,-4.063272,-6.120004,0.459607
985.00000,-22235.141502,-19902.620239,-216.181333,-3.665512,-6.428890,0.282227
986.00000,-22442.498207,-20297.014849,-204.240732,-3.242645,-6.713631,0.117746
987.00000,-22623.779107,-20707.732072,-201.761635,-2.796631,-6.972752,-0.033032
988.00000,-22777.657025,-21133.193548,-207.899556,-2.329542,-7.204900,-0.169372
989.00000,-22902.932403,-21571.743442,-221.768139,-1.843554,-7.408849,-0.290609
990.00000,-22998.538653,-22021.656763,-242.442830,-1.340932,-7.583512,-0.396152
991.00000,-23063.547853,-22481.147207,-268.966340,-0.824023,-7.727941,-0.485486
992.00000,-23097.175070,-22948.375898,-300.352864,-0.295243,-7.841334,-0.558173
993.00000,-23098.781740,-23421.460543,-335.592230,0.242934,-7.923037,-0.613860
994.00000,-23067.879548,-23898.483877,-373.656183,0.787990,-7.972549,-0.652272
995.00000,-23004.132016,-24377.503480,-413.501932,1.337371,-7.989525,-0.673222
996.00000,-22907.356888,-24856.560568,-454.078570,1.888504,-7.973773,-0.676606
997.00000,-22777.526271,-25333.689947,-494.330819,2.438806,-7.925262,-0.662405
998.00000,-22614.767612,-25806.928904,-533.205594,2.985698,-7.844116,-0.630687
999.00000,-22419.362256,-26274.327210,-569.655626,3.526615,-7.730617,-0.581604
1000.00000,-22191.745005,-26733.955912,-602.646105,4.059024,-7.585203,-0.515392
1001.00000,-21932.501142,-27183.917193,-631.158110,4.580430,-7.408463,-0.432372
1002.00000,-21642.364589,-27622.352901,-654.195210,5.088390,-7.201140,-0.332945
1003.00000,-21322.213399,-28047.454085,-670.786627,5.580528,-6.964121,-0.217592
1004.00000,-20973.066587,-28457.469090,-679.993674,6.054541,-6.698438,-0.086874
1005.00000,-20596.078215,-28850.712561,-680.912580,6.508213,-6.405259,0.058577
1006.00000,-20192.532919,-29225.572968,-672.680658,6.939429,-6.085886,0.218054
1007.00000,-19763.838663,-29580.520922,-654.478725,7.346177,-5.741744,0.390784
1008.00000,-19311.521118,-29914.115957,-625.536883,7.726565,-5.374380,0.575928
